source_id,nombre,categoria,marca,modelo,descripcion,precio,stock,imagen_url,activo
PREVIEW-09045C8F1224FB3D,ESTUCHE EPIK MACBOOK NEW PRO 13,EPIK,,,,55000,1,,1
PREVIEW-F8276F27210EF313,ESTUCHE EPIK MACBOOK PRO 14.2,EPIK,,,,55000,1,,1
PREVIEW-67EDB9DF7209BB3E,ESTUCHE EPIK MACBOOK PRO 16.2,EPIK,,,,55000,1,,1
PREVIEW-2645E5CF0DF62A0E,FORRO FINO Y MAGFACE,FORROS,,,,38000,601,,1
PREVIEW-0B68CAB4EE305553,FORRO GEAR,FORROS,,,,40000,66,,1
PREVIEW-83559B65676E9CE3,FUNDA EPIK LAPTOP,EPIK,,,,35000,3,,1
PREVIEW-B2C474E17B9F2081,"FUNDA EPIK LIGHT 10""",EPIK,,,,25000,3,,1
PREVIEW-4EE6DAF2B3054464,G TIDE ELEGANCE,GTIDE,,,,295000,1,,1
PREVIEW-CB0F4ED30F4792A7,G TIDE POWER,GTIDE,,,,260000,0,,1
PREVIEW-E56EB11E11A731EE,G TIDE Q1 NEGRO,GTIDE,,,,175000,1,,1
PREVIEW-943CF616DF38C400,G TIDE Q1 ROSA,GTIDE,,,,175000,1,,1
PREVIEW-5489ECD7B8B56203,G TIDE R1 CLASSIC,GTIDE,,,,265000,1,,1
PREVIEW-0401C08385AAFD2E,G TIDE R2 PRO DORADO,GTIDE,,,,295000,1,,1
PREVIEW-4DBEC892E48A2BA4,G TIDE R3 NEGRO,GTIDE,,,,195000,1,,1
PREVIEW-7FFE5D40A57581FC,G TIDE R3 ROSA,GTIDE,,,,195000,1,,1
PREVIEW-F497678E05B1456E,G TIDE R5 NEGRO,GTIDE,,,,195000,0,,1
PREVIEW-A11D6BFF64DE9FEE,G TIDE R5 ROJO,GTIDE,,,,195000,1,,1
PREVIEW-9DD8BC831CAD76E7,G TIDE R6 PRO,GTIDE,,,,280000,0,,1
PREVIEW-4730360948F7B566,G TIDE R8 PRO,GTIDE,,,,295000,1,,1
PREVIEW-2EC2272CCC649A2F,G TIDE ROMANCE,GTIDE,,,,295000,0,,1
PREVIEW-2E8E548C2BDA55D4,GALAXY BUDS FE,ACCESORIOS,,,,350000,1,,1
PREVIEW-4CADCEB00C9991AC,HIDRO ANTIESPIA,HIDROGEL,,,,30000,4,,1
PREVIEW-1CE132099A4659E6,HIDRO BRILLANTE,HIDROGEL,,,,20000,22,,1
PREVIEW-76E3DFABD6DAC904,HIDRO DISEÑO,HIDROGEL,,,,25000,53,,1
PREVIEW-56F583CC3465F0E1,HIDRO ESPEJO Y PURPURA,HIDROGEL,,,,25000,16,,1
PREVIEW-7D7A9FCBF3A59C5F,HIDRO MATE,HIDROGEL,,,,25000,21,,1
PREVIEW-30292B780C153B07,HIDRO PORTATILES,HIDROGEL,,,,40000,7,,1
PREVIEW-6D67FC08EE33FE00,HOLDEL EPIK BIKE,EPIK,,,,45000,2,,1
PREVIEW-878A9037E7AC6F19,HOLDER  BICICLETA EPIK MOVI,EPIK,,,,130000,2,,1
PREVIEW-A07FEFED5D1DA556,HOLDER CARRO EPIK ACRYLIC,EPIK,,,,45000,3,,1
PREVIEW-25772E0582A91FC2,HOLDER CARRO EPIK FIX,EPIK,,,,35000,6,,1
PREVIEW-86272BAC528B31B2,HOLDER CARRO EPIK NEO,EPIK,,,,165000,0,,1
PREVIEW-4C2DE12D27E5C5AF,HOLDER CARRO VIDVIE HC1522,VIDVIE,,,,55000,3,,1
PREVIEW-8D7E417CC36B5E1D,HOLDER EPIK OPTIMUN,PENDIENTE_REVISION,,,,55000,3,,1
PREVIEW-BFECA0C7D6EFBF6F,HUAWEI WATCH FIT 3,XIAOMI,,,,390000,1,,1
PREVIEW-C6344E0BB6B4457C,HUB 4 PUERTOS,ACCESORIOS COMPUTADORES,,,,28000,28,,1
PREVIEW-49BCD1E4AE8E96D0,HUB TECLOP 8 EN 1,INTERNET,,,,85000,0,,1
PREVIEW-5050B4073FF1C32D,HUB TIPO C 8 EN 1 CAJA AMARILLA,ACCESORIOS,,,,95000,1,,1
PREVIEW-367354CDD2179690,INFINIX NOTE 50 PRO 256GB 8+8RAM,CELULARES,,,,1150000,1,,1
PREVIEW-1E894CDFA38759AE,INFINIX SMART 20 128GB 4+4 RAM,CELULARES,,,,490000,0,,1
PREVIEW-1EADB727D14F6E6D,INTERCOMUNICADOR DUAL MOVISUN KY-680,MOVISUN,,,,185000,1,,1
PREVIEW-FEEBCEE99A12E433,INTERCOMUNICADOR MOVISUN KY- 680,MOVISUN,,,,155000,2,,1
PREVIEW-60896ACA296C1A2D,IPHONE 13 128GB AZUL BT 77%,CELULARES,,,,1450000,0,,1
PREVIEW-2D7B4DC044BA71B2,IPHONE 13 128GB BLANCO BT 78%,CELULARES,,,,1450000,0,,1
PREVIEW-6326DF180C48A709,IPHONE 13 PRO 125GB PLATA BT 82%,CELULARES,,,,1980000,1,,1
PREVIEW-ACBB60AD908E1EB3,IPHONE 13 PRO 256GB BLANCO BT 74%,CELULARES,,,,2200000,1,,1
PREVIEW-CCF0F18A7B677495,IPHONE 13 PRO 256GB PLATA BT 76%,CELULARES,,,,2200000,1,,1
PREVIEW-2E250F7013A80DE2,IPHONE 13PRO DORADO 128GB BT 77,CELULARES,,,,1980000,1,,1
PREVIEW-34CD8041A55C21A7,KALLEY BLACK1,CELULARES,,,,390000,0,,1
PREVIEW-5A6278C2D68AE5DC,LECTOR DE MEMORIAS 5 EN 1,ACCESORIOS COMPUTADORES,,,,15000,1,,1
PREVIEW-3D7AB10AA4B5A1A3,MANOS LIBRE MOVISUN TIPO C B1 LILA,MOVISUN,,,,28000,2,,1
PREVIEW-2722243DF55D69AE,MANOS LIBRES CHACHA B1 BLANCO,MOVISUN,,,,25000,2,,1
PREVIEW-3ACE47BA11D0F46B,MANOS LIBRES CHACHA B1 NEGRO,MOVISUN,,,,25000,2,,1
PREVIEW-21FD38479904DF4E,MANOS LIBRES CHACHA B6 NEGRO,MOVISUN,,,,25000,8,,1
PREVIEW-6B61457C1C387004,MANOS LIBRES CHACHA B6 TIPO C NEGRO,MOVISUN,,,,28000,6,,1
PREVIEW-535ABF0ED9B22EAC,MANOS LIBRES JBL TIPO C TUNE 310C,JBL,,,,75000,3,,1
PREVIEW-85F7E4B420507068,MANOS LIBRES MOVISUN CHACHA B1 ROSADO,MOVISUN,,,,25000,2,,1
PREVIEW-1E3276804E38DBB3,MANOS LIBRES MOVISUN CHACHA B1 VERDE,MOVISUN,,,,25000,2,,1
PREVIEW-2E05A0EC3601BCC7,MANOS LIBRES MOVISUN CHACHA B5 BLANCO,MOVISUN,,,,25000,5,,1
PREVIEW-6F56617B4D313DDD,MANOS LIBRES MOVISUN CHACHA B5 NEGRO,MOVISUN,,,,25000,5,,1
PREVIEW-EF775D1378C831F1,MANOS LIBRES MOVISUN CHACHA X20 TIPOC,MOVISUN,,,,120000,1,,1
PREVIEW-04179A45CC0E4011,MANOS LIBRES MOVISUN IPH IM-7 BLANCO,MOVISUN,,,,38000,3,,1
PREVIEW-F6763209659A9EFB,MANOS LIBRES MOVISUN IPH IM-7 NEGRO,MOVISUN,,,,38000,3,,1
PREVIEW-5D025E14D0A21F56,MANOS LIBRES MOVISUN TIPO C B1,MOVISUN,,,,28000,1,,1
PREVIEW-1E633250E9E86142,MANOS LIBRES MOVISUN TIPO C B1 BLANCO,MOVISUN,,,,28000,2,,1
PREVIEW-A6F833B99E8FCCCA,MANOS LIBRES MOVISUN TIPO C B1 NEGRO,MOVISUN,,,,28000,2,,1
PREVIEW-3E458D487934C815,MANOS LIBRES MOVISUN TIPO C B5,MOVISUN,,,,28000,9,,1
PREVIEW-C01BB14C1D23F32D,MANOS LIBRES MOVISUN TIPO C IM-9 BLANCO,MOVISUN,,,,45000,4,,1
PREVIEW-AA2E2BA66A653DAB,MANOS LIBRES MOVISUN TIPO C IM9,MOVISUN,,,,45000,5,,1
PREVIEW-B65030835F08BBD7,MAQUINA AFEITAR VIDV HT01,VIDVIE,,,,95000,1,,1
PREVIEW-C89805D32CF565D4,MAQUINA AFEITAR VIDVIE 3EN1,VIDVIE,,,,105000,0,,1
PREVIEW-A07525B988D7C5AA,MICRO 128GB KINGSTON,MEMORIAS,,,,95000,1,,1
PREVIEW-A20C2CC6349DBDAF,MICRO 16GB KINGSTON,MEMORIAS,,,,25000,2,,1
PREVIEW-B44143C33745BFBE,MICRO 256GB SANDISK,MEMORIAS,,,,220000,1,,1
PREVIEW-9B899902D840CE1B,MICRO 64GB KINGSTON,MEMORIAS,,,,85000,6,,1
PREVIEW-365F09511167F3A7,MICRO SD 16GB VERDE,MEMORIAS,,,,35000,2,,1
PREVIEW-E3BDCC3171C4170D,MICRO SD 32GB KINGSTON,MEMORIAS,,,,32000,1,,1
PREVIEW-9CC5CF31D398618D,MICRO SD 8GB,MEMORIAS,,,,20000,4,,1
PREVIEW-036F28AFD9B5CBC8,MICRO SD 8GB VERDE,MEMORIAS,,,,25000,2,,1
PREVIEW-9DE9D929842958AA,MICROFONO EPIK VOXPRO X1,EPIK,,,,280000,3,,1
PREVIEW-6C351FDE09121E9D,MICROFONO F11-F15,JEDEL,,,,95000,3,,1
PREVIEW-1BDEC22F4F7E0E21,MOLTIPUERTO 7 10/100 MB,ACCESORIOS,,,,55000,1,,1
PREVIEW-A9C191A5E338ECAE,MOTO BUDS,ACCESORIOS,,,,240000,1,,1
PREVIEW-A65FB91C23494DAB,MOTO G06 256/4B VERDE,CELULARES,,,,630000,1,,1
PREVIEW-6D196CE2DDCF5E16,MOTOROLA EDGE 50 FUSION 256/8RAM,CELULARES,,,,990000,0,,1
PREVIEW-6A6D3A509F64DD6E,MOUSE BAJEAL RGB  M500,MOUSE,,,,58000,2,,1
PREVIEW-B0D3818A6AAC7429,MOUSE EPIK GO CLICK,EPIK,,,,85000,3,,1
PREVIEW-9CAE569762B37E86,MOUSE EPIK PIXEL GLOW,EPIK,,,,95000,4,,1
PREVIEW-0471BA6A92955FC4,MOUSE EPIK TITAN PULSE,EPIK,,,,45000,6,,1
PREVIEW-1AE95D5CD00A9B31,MOUSE ERGONOMICO,JEDEL,,,,45000,1,,1
PREVIEW-36FD7F983AEF2835,MOUSE ERGONOMICO CABLE OPTICAL,MOUSE,,,,45000,1,,1
PREVIEW-851EA86AC055CCB9,MOUSE ERGONOMICO JEDEL W925,JEDEL,,,,65000,1,,1
PREVIEW-968F65223CA11085,MOUSE ERGONOMICO OPTICAL TC,MOUSE,,,,55000,0,,1
PREVIEW-D7ED696D8604C453,MOUSE ERGONOMICO YELANDAR,MOUSE,,,,65000,0,,1
PREVIEW-BDB1C868EA9960AA,MOUSE GAMER GEDEL GWH 101,JEDEL,,,,130000,0,,1
PREVIEW-6443C3AB56D69022,MOUSE GAMER JEDEL GM1320,JEDEL,,,,95000,2,,1
PREVIEW-5BC4B62096AA5114,MOUSE GAMER JEDEL GM1390,JEDEL,,,,110000,10,,1
PREVIEW-6FDE79F1641E463C,MOUSE GAMER JEDEL GWH-111,JEDEL,,,,150000,2,,1
PREVIEW-28DD1E6D8620A613,MOUSE GAMER JEDEL GWH108,JEDEL,,,,110000,2,,1
PREVIEW-9406AC1D3D96D33B,MOUSE GAMER JEDEL M66,JEDEL,,,,28000,6,,1
PREVIEW-F31C4537B794F8D1,MOUSE GAMER JEDEL RC980,JEDEL,,,,55000,1,,1
PREVIEW-88D4C5F2D8C62B8E,MOUSE GAMER JEDEL WD140,JEDEL,,,,85000,1,,1
PREVIEW-585C26CD095B45E2,MOUSE GENIUS DX150,MOUSE,,,,35000,1,,1
PREVIEW-AF44315DDFD49E2A,MOUSE JEDEL 230 -CP87,JEDEL,,,,22000,4,,1
PREVIEW-1772E66B11F3BDC1,MOUSE JEDEL CP74,JEDEL,,,,22000,2,,1
PREVIEW-68D6DB55F8DA45A7,MOUSE MAXELL 101,MOUSE,,,,28000,2,,1
PREVIEW-36F7C20501849ECE,MOUSE MAXELL ALAMBRICO 100,MOUSE,,,,38000,2,,1
PREVIEW-AC927CD07D61B591,MOUSE MODEL 5084A,MOUSE,,,,38000,1,,1
PREVIEW-92B9D7E7B3F474DA,MOUSE MOFII M3,MOUSE,,,,55000,1,,1
PREVIEW-4B7EB5FC1D256211,MOUSE MOFII M3 ROSA,MOUSE,,,,55000,1,,1
PREVIEW-1BEE576431C0C984,MOUSE VIDVIE KB07,VIDVIE,,,,85000,2,,1
PREVIEW-F091370C5F74EB18,MULTIPUERTO 10/100MB,ACCESORIOS,,,,45000,1,,1
PREVIEW-34734EF148467BB7,OTG VIDVIE USB-C 1129,VIDVIE,,,,28000,5,,1
PREVIEW-38B2A51F627BA8FD,PAD MOUSE EPIK DISENO,EPIK,,,,48000,6,,1
PREVIEW-5B962020CBE4B592,PAD MOUSE EPIK ERGO 2,EPIK,,,,28000,4,,1
PREVIEW-D1E41203E544C919,PALO SELFIE PLOKAMA,ACCESORIOS,,,,55000,1,,1
PREVIEW-2DD173C8ABBED9AA,PARLANTE CANGREJO,JEDEL,,,,160000,0,,1
PREVIEW-9542D4B7B44046ED,PARLANTE EPIK VIBE BT,EPIK,,,,95000,2,,1
PREVIEW-14A7FBB610C3EF36,PARLANTE EPIK VIBE MINI,EPIK,,,,95000,2,,1
PREVIEW-644F5080537347FD,PARLANTE JBL CLIP5,JBL,,,,220000,4,,1
PREVIEW-2BACED610EDEE7FD,PARLANTE JBL ESSENTIAL2,JBL,,,,980000,1,,1
PREVIEW-971B6A5AC6DE6F0C,PARLANTE JBL FLIP 7,JBL,,,,410000,1,,1
PREVIEW-1ECA5CC8917490A9,PARLANTE JEDEL S527,JEDEL,,,,45000,1,,1
PREVIEW-68D193A587970372,PARLANTE MOVISUN ARKO 70W,MOVISUN,,,,285000,1,,1
PREVIEW-EAE45D2DC055E4B6,PARLANTE MOVISUN BOMB,MOVISUN,,,,95000,4,,1
PREVIEW-EA63F642F416398D,PARLANTE MOVISUN CANNON MAX,MOVISUN,,,,125000,1,,1
PREVIEW-C583DF79A94F48A0,PARLANTE MOVISUN DISKO,BLUETOOTH,,,"Parlante negro transparente portatil con asa, forma cilindrica",175000,1,,1
PREVIEW-B23D4502B95E5D81,PARLANTE MOVISUN EGG NEO +,MOVISUN,,,,68000,7,,1
PREVIEW-E8D983BAD9824579,PARLANTE MOVISUN FLAG,BLUETOOTH,,,"Parlante negro rectangular con luces LED rojas, plastico y malla",175000,1,,1
PREVIEW-A77E03C670EEA8AC,PARLANTE MOVISUN GLU,MOVISUN,,,,85000,4,,1
PREVIEW-46524B0A969EA8C5,PARLANTE MOVISUN TEMPLE,MOVISUN,,,,155000,0,,1
PREVIEW-ECA3A14D2D6F56AD,PARLANTE MOVISUN TOWER,BLUETOOTH,,,Parlante negro cilíndrico con rejilla lateral y botones frontales,155000,0,,1
PREVIEW-6EAC169201381511,PARLANTE ONIKUMA RGB L2,JEDEL,,,,95000,1,,1
PREVIEW-10DE41FB4CE3F558,PARLANTE RGB E1046,JEDEL,,,,45000,1,,1
PREVIEW-0572AABF437B7A71,PARLANTE RGB E1080,JEDEL,,,,95000,1,,1
PREVIEW-D46C639A64441105,PARLANTE RGB JEDEL S526,JEDEL,,,,45000,1,,1
PREVIEW-1AFBBA74127B21BE,PARLANTE RGB JEDEL S550,JEDEL,,,,95000,1,,1
PREVIEW-8CB0184A3FCD9E81,PARLANTE RGB JEDEL S554,JEDEL,,,,45000,1,,1
PREVIEW-D276B932A537F9A2,PARLANTE RGB JEDEL S558,JEDEL,,,,95000,1,,1
PREVIEW-CE2FC885EE470461,PARLANTE RGB JEDEL S576,JEDEL,,,,45000,1,,1
PREVIEW-C4AC5D602FB8E4A9,PARLANTE RGB K2039,JEDEL,,,,45000,1,,1
PREVIEW-5C1004D97D5C85BE,PARLANTE RGB ONIKUMA L6,JEDEL,,,,95000,1,,1
PREVIEW-F5EE261FD4B95358,PARLANTE VIDVIE 16W S01,VIDVIE,,,,120000,2,,1
PREVIEW-F05C65A25971DAD1,POWER BAN MOVISUN ROCKET P21,MOVISUN,,,,125000,1,,1
PREVIEW-8D7911BACFA134DF,POWER BAN XIAOMI 165W,XIAOMI,,,,250000,1,,1
PREVIEW-990E2F08C143D6BB,POWER BAND MOVISUN 22.5W I 1010,MOVISUN,,,,145000,0,,1
PREVIEW-FE9590D85AB843E5,POWER BAND MOVISUN 22.5W I 1030,MOVISUN,,,,135000,0,,1
PREVIEW-B8F089C797B711B1,POWER BAND MOVISUN I 2030,MOVISUN,,,,155000,1,,1
PREVIEW-5AC4B01314F1FD46,POWER BAND MOVISUN I500,MOVISUN,,,,75000,3,,1
PREVIEW-C84753D07CD0AE52,POWER BAND MOVISUN ROCKET P11,MOVISUN,,,,75000,3,,1
PREVIEW-A65F1462A5079B52,POWER BAND MOVISUN ROCKET P12,MOVISUN,,,,95000,1,,1
PREVIEW-1FCD92927A1BE232,POWER BAND MOVISUN ROCKET P17,MOVISUN,,,,110000,2,,1
PREVIEW-C10E4C0650631A6D,POWER BAND MOVISUN ROCKET P20,MOVISUN,,,,135000,2,,1
PREVIEW-9239BF7F59C8E3DB,POWER BAND MOVISUN ROCKET P25,MOVISUN,,,,135000,2,,1
PREVIEW-126214669CDCE511,POWER BAND VIDVIE  20W PB783,VIDVIE,,,,145000,1,,1
PREVIEW-D17D69DB34484850,POWER BAND VIDVIE 20W P10,VIDVIE,,,,165000,1,,1
PREVIEW-C7C208A18E3A9A18,POWER BAND VIDVIE 22.5W P01,VIDVIE,,,,135000,1,,1
PREVIEW-9A05ED728FEED495,PROTECTOR SMART WATCH,FORROS,,,,25000,10,,1
PREVIEW-54B953C97C7A4532,PULSERA BRILLANTE,ACCESORIOS,,,,25000,6,,1
PREVIEW-C719B77189B32178,PULSO  APPLE MAGNÉTICO,PULSOS,,,,35000,7,,1
PREVIEW-E9473590D32C8EE8,PULSO APPLE WATCH DISEÑO,PULSOS,,,,35000,4,,1
PREVIEW-3631606284ECFFAB,PULSO SMART METALICO,PULSOS,,,,30000,18,,1
PREVIEW-046F499FC840852B,PULSO SMART TEJIDO,PULSOS,,,,25000,21,,1
PREVIEW-370140B9467CCC9C,PULSO SMART WATCH,PULSOS,,,,20000,48,,1
PREVIEW-1FA2DEFF1684A3F7,REDMI 15C 256GB 4+4 RAM NEGRO,CELULARES,,,,680000,1,,1
PREVIEW-84FC2535C7BDC9F8,REDMI BUDS 6 ACTIVE,XIAOMI,,,,110000,2,,1
PREVIEW-AEF8E81AD7A40B5B,REDMI BUDS 6 PLAY AZUL,XIAOMI,,,,90000,1,,1
PREVIEW-67C3F9827BE6D528,REDMI BUDS 6 PLAY BLANCO,XIAOMI,,,,90000,1,,1
PREVIEW-53E123B89C12C4F4,REDMI BUDS 6 PLAY NEGRO,XIAOMI,,,,90000,3,,1
PREVIEW-18819E0522FE5C95,REDMI BUDS 8 ACTIVE,XIAOMI,,,,110000,1,,1
PREVIEW-3ED470478984DBD5,REDMI BUDS 8 LITE AZUL,XIAOMI,,,,145000,0,,1
PREVIEW-48208E1D8B31BECA,REDMI BUDS ESSENTIAL,XIAOMI,,,,85000,2,,1
PREVIEW-F72B372DB0AA0AA0,REDMI NOTE 15 512GB /8RAM +BUDS AZUL,CELULARES,,,,980000,1,,1
PREVIEW-8ECCFFAB3B7A45EB,REDMI NOTE 15 512GB /8RAM +BUDS AZUL GLA,CELULARES,,,,980000,0,,1
,REDMI NOTE 15 PRO 256GB + PARLANTE,CELULARES,,,,1190000,0,,1
,REDMI NOTE 15 PRO 256GB +PARLANTE,CELULARES,,,,1190000,0,,1
PREVIEW-A0AB609A8672CDB7,REDMI WATCH 5 ACTIVE BLANCO,XIAOMI,,,,195000,0,,1
PREVIEW-3BAB046C5A807F59,REDMI WATCH 5 ACTIVE NEGRO,XIAOMI,,,,195000,2,,1
PREVIEW-F385F543C9E3BB28,REDMI WATCH 5 LITE NEGRO,XIAOMI,,,,250000,0,,1
PREVIEW-CA9A2EE6854E5397,REDMI WATCH 5 LITE ROSA,XIAOMI,,,,250000,0,,1
PREVIEW-6DFB9C48CD80159A,REDMI WATCH 6,XIAOMI,,,,420000,1,,1
PREVIEW-18348E18CEA4B58F,REDMI WATCH 6 ACTIVE,XIAOMI,,,,250000,1,,1
PREVIEW-7B3FD4A9D31E1DAD,REDMI WATCH 6 ACTIVE  NEGRO,XIAOMI,,,,250000,1,,1
PREVIEW-D203FDC7AEAA91FE,RELOJ KID 1 AURAFIT MOBULA BLANCO,GTIDE,,,,210000,0,,1
PREVIEW-945E1645A1B6750F,RELOJ KID1 MOBULA AZUL,GTIDE,,,,210000,0,,1
PREVIEW-1C9896539F75ED29,ROKU STREAMING STICK,ACCESORIOS,,,,190000,1,,1
,SAMSUNG A07 128GB /4RAM,CELULARES,,,,490000,1,,1
,SAMSUNG A07 128GB/4RAM,CELULARES,,,,490000,1,,1
PREVIEW-CC6730D67A3EE703,SAMSUNG A16 256/8 RAM,CELULARES,,,,750000,0,,1
PREVIEW-375CAD38587AFAD9,SAMSUNG A17 128GB 4RAM GRIS,CELULARES,,,,780000,1,,1
PREVIEW-960F97741D604E51,SAMSUNG A26 256/8RAM,CELULARES,,,,980000,1,,1
PREVIEW-4DF7EAA077952CFF,SILICON CASE,FORROS,,,,20000,187,,1
PREVIEW-F77C7C6251DE87FE,SMART WATCH  T900 ULTRA,SMART WATCH,,,,120000,4,,1
PREVIEW-9A43163EEC0284EF,SMART WATCH HELLO TC 30,SMART WATCH,,,,120000,5,,1
PREVIEW-C46AAA0645496F56,SMART WATCH MOVISUN QM 60,MOVISUN,,,,195000,0,,1
PREVIEW-2B85FA5C7DDB817B,SMART WATCH MOVISUN QM 80,MOVISUN,,,,230000,1,,1
PREVIEW-6388B7853606DCFC,SMART WATCH MOVISUN QN 30 PLATA,MOVISUN,,,,165000,1,,1
PREVIEW-9C23C770CB69DD81,SMART WATCH MOVISUN QN30 NEGRO,MOVISUN,,,,165000,0,,1
PREVIEW-5A0459BBC39273CC,SMART WATCH MOVISUN QN35,MOVISUN,,,,165000,0,,1
PREVIEW-266652DFE3275B3C,SMART WATCH MOVISUN X8 PRO ULTRA,MOVISUN,,,,120000,2,,1
PREVIEW-176D4FE3E26E3F13,SMART WATCH MOVISUN X8+ ULTRA,MOVISUN,,,,120000,1,,1
PREVIEW-4015D8B4B3A00CDB,SMART WATCH VIDVIE SW1624,VIDVIE,,,,185000,2,,1
PREVIEW-E4E374BE3D0A0A61,SOPORTE CELULAR EPIK STRONG,EPIK,,,,35000,1,,1
PREVIEW-FFD8ED0D511DA855,SOPORTE EPIK CELULAR DESKTOP,EPIK,,,,35000,2,,1
PREVIEW-B7CC4464271F8B3D,SOPORTE LAPTOP STAND,PENDIENTE_REVISION,,,,35000,2,,1
PREVIEW-0560FEB2C48F33F5,STAND EPIK ZEN 3 IN 1,EPIK,,,,120000,2,,1
PREVIEW-716F931E3ABA8BD0,TAB A11,CELULARES,,,,650000,1,,1
PREVIEW-9FA284B3F4501AEE,TABLET MODIO M2 ROSA,GTIDE,,,,295000,1,,1
PREVIEW-3F95ECD64B0C4B49,TECLADO EPIK BUNNY POP,EPIK,,,,150000,4,,1
PREVIEW-C7DCE3247B868100,TECLADO EPIK DESK ONE SET,EPIK,,,,95000,1,,1
PREVIEW-5A67328DDF41B25C,TECLADO EPIK FULL SIZE,EPIK,,,,32000,5,,1
PREVIEW-0FC8A08CD0ECCD09,TECLADO EPIK HYPER TYPE K87,EPIK,,,,110000,2,,1
PREVIEW-9C4587C220883465,TECLADO FANTECH MAXFIT 61 BLANCO,EPIK,,,,255000,1,,1
PREVIEW-1FFE2C7CB006BECA,TECLADO MANO RGB JEDEL K601,JEDEL,,,,85000,1,,1
PREVIEW-9A2BA40DA27AE789,TECLADO MANO RGB K7,JEDEL,,,,65000,1,,1
PREVIEW-5DED757C0E359A61,TECLADO VIDVIE KB05,VIDVIE,,,,145000,1,,1
PREVIEW-35E4AB0EAB262809,TECLADO WEIBO WB-216,TECLADOS,,,,120000,2,,1
PREVIEW-50E7D0631A1FA370,TIVO STREAM 4K,ACCESORIOS,,,,190000,1,,1
PREVIEW-0DDDF08DBB344805,TRIPODE EPIK AXIS,EPIK,,,,75000,1,,1
PREVIEW-2544DD652684B183,TRIPODE EPIK MOTION,EPIK,,,,120000,1,,1
PREVIEW-4520E842B1DA5C31,TRIPODE EPIK ORION,EPIK,,,,185000,0,,1
PREVIEW-A31336DBB8D009BD,TV ONN FULL HD,INTERNET,,,,180000,0,,1
PREVIEW-3268DF8B30799B91,TV STICK ANDROID,INTERNET,,,,130000,0,,1
PREVIEW-55CF81ABB6442475,USB 16 GB,MEMORIAS,,,,28000,2,,1
PREVIEW-4BED482F7E15524E,USB 32GB,MEMORIAS,,,,32000,0,,1
PREVIEW-F628E33BF59BC4F6,USB BLUETHOOT 5.1,ACCESORIOS,,,,20000,2,,1
PREVIEW-03A930FF4BBF5289,USB VIDVIE 128GB,VIDVIE,,,,120000,2,,1
PREVIEW-8F1D84234AC8A2DC,USB VIDVIE 256GB 2604,VIDVIE,,,,185000,1,,1
PREVIEW-E7E92F8FB273E637,USB VIDVIE 64GB,VIDVIE,,,,85000,0,,1
PREVIEW-A5B0D8D9F69F30D5,VIDRIO  SMART WATCH APPLE,VIDRIOS,,,,25000,11,,1
PREVIEW-ED971B659FC32BD6,VIDRIO BLINDADO,VIDRIOS,,,,20000,1355,,1
PREVIEW-BA9AD9E6A60682C2,VIDRIO CAMARA IP 17 PRO MAX,VIDRIOS,,,,25000,7,,1
PREVIEW-2579FC87780F7772,VIDRIO CAMARA IPHONE,VIDRIOS,,,,5000,59,,1
PREVIEW-EB4638E68AF19EE7,VIDRIO SIN BORDE,VIDRIOS,,,,25000,160,,1
PREVIEW-99345BC3074C61DA,WALLET AIPHONE,ACCESORIOS,,,,35000,10,,1
PREVIEW-4526DF1C95149DD0,XIAOMI SMART BAND 10 BLANCO,XIAOMI,,,,240000,1,,1
PREVIEW-EB0BFC5D6581F4AC,XIAOMI SMART BAND 10 NEGRO,XIAOMI,,,,240000,0,,1
PREVIEW-B4BB1A84E86E31D5,XIAOMI SMART BAND 10 PRO NEGRO,XIAOMI,,,,380000,1,,1
PREVIEW-CAA5E17248A0265A,XIAOMI SMART BAND 10 PRO ROSA,XIAOMI,,,,380000,1,,1
PREVIEW-950D4927AF836099,XIAOMI SMART BAND 9 ROSA,XIAOMI,,,,200000,1,,1
PREVIEW-517F45B16B3119B7,ZTE A35E 64GB,CELULARES,,,,360000,1,,1
PREVIEW-0236788757E5178C,ZTE A76 128GB 4+4 RAM,CELULARES,,,,490000,1,,1
